Total cases,Johor,Kedah,Kelantan,Malacca,Negeri Sembilan,Pahang,Penang,Perak,Perlis,Sabah,Sarawak,Selangor,Terengganu,Kuala Lumpur,Putrajaya,Labuan,Date
30,,,,,,,,,0.0,,,,,,,,2020-08-14
30,,,,,,,,,0.0,,,,,,,,2020-08-10
30,,,5.0,,,,,,,,,,,,,,2020-03-18
30,,,,,,,,,10.0,,,,,,,,2020-08-07
31,,,,,,,,,0.0,,,,,,,,2020-08-24
31,,,,,,,,,0.0,,,,,,,,2020-08-23
31,,,,,,,,,0.0,,,,,,,,2020-08-21
31,,13.0,,,,,,,,,,,,,,,2020-03-16
31,,,,,,,,,0.0,,,,,,,,2020-08-20
31,,,,,,,,,0.0,,,,,,,,2020-08-19
31,,,,,,,,,0.0,,,,,,,,2020-08-18
31,,,,6.0,,,,,,,,,,,,,2020-03-24
31,,,,,,,,,0.0,,,,,,,,2020-08-17
31,,,,,,,,,0.0,,,,,,,,2020-08-16
31,,,,,,,,,1.0,,,,,,,,2020-08-15
31,,0.0,,,,,,,,,,,,,,,2020-03-17
31,,,,,,,,,0.0,,,,,,,,2020-08-22
32,,,,,,,,,0.0,,,,,,,,2020-08-28
32,,,,,,,,,0.0,,,,,,,,2020-08-29
32,,,,,,,,,0.0,,,,,,,,2020-08-30
32,,,,,,,,,0.0,,,,,,,,2020-08-31
32,,,,,,,,,0.0,,,,,,,,2020-09-01
32,,,,,,,,,0.0,,,,,,,,2020-09-02
32,,,,,,,,,0.0,,,,,,,,2020-09-03
32,,,,,,,,,0.0,,,,,,,,2020-09-04
32,,,,,,,,,0.0,,,,,,,,2020-09-05
32,,,,,,,,,0.0,,,,,,,,2020-09-06
32,,,,,,,,,0.0,,,,,,,,2020-08-27
32,,,,,,,,,0.0,,,,,,,,2020-08-26
32,,,,,,,,,0.0,,,,,,,,2020-09-07
32,,,,,,3.0,,,,,,,,,,,2020-03-19
32,,,,,,,2.0,,,,,,,,,,2020-03-19
32,,,,,,,,,,,,,5.0,,,,2020-03-22
32,,,,,,,,,1.0,,,,,,,,2020-08-25
33,,,,,,,,,0.0,,,,,,,,2020-09-12
33,,,,,,,,,0.0,,,,,,,,2020-09-13
33,,,,,,,,,0.0,,,,,,,,2020-09-14
33,,,,2.0,,,,,,,,,,,,,2020-03-25
33,,,,,,,,,0.0,,,,,,,,2020-09-28
33,,,,,,,,,0.0,,,,,,,,2020-09-16
33,,,,,,,,,0.0,,,,,,,,2020-09-17
33,,,,,,,,,0.0,,,,,,,,2020-09-27
33,,,,,,,,,0.0,,,,,,,,2020-09-19
33,,,,,,,,,0.0,,,,,,,,2020-09-26
33,,,,,,,,,0.0,,,,,,,,2020-09-25
33,,,,,,,,,0.0,,,,,,,,2020-09-24
33,,,,,,,,,0.0,,,,,,,,2020-09-23
33,,,,,,,,,0.0,,,,,,,,2020-09-20
33,,,,,,,,,0.0,,,,,,,,2020-09-22
33,,,,,,,,,0.0,,,,,,,,2020-09-21
33,,,,,,,,,0.0,,,,,,,,2020-09-18
33,,,,,,,,,0.0,,,,,,,,2020-09-11
33,,,,,,,,,0.0,,,,,,,,2020-09-15
33,,,,,,,,,0.0,,,,,,,,2020-09-10
33,,,,0.0,,,,,,,,,,,,,2020-03-26
33,,,,0.0,,,,,,,,,,,,,2020-03-27
33,,,,,,,,,0.0,,,,,,,,2020-09-09
33,,,,,,,,,1.0,,,,,,,,2020-09-08
34,,,,,,,,,1.0,,,,,,,,2020-09-29
34,,,,,,,,,,,,,,,8.0,,2020-04-02
34,,,,,,,,,,,,,,,,5.0,2020-10-04
35,,,,,,,,,,,,,,,1.0,,2020-04-03
35,,,,,,,,7.0,,,,,,,,,2020-03-19
36,,,,,,,,,2.0,,,,,,,,2020-09-30
36,,,,,,4.0,,,,,,,,,,,2020-03-20
36,,,,,,,,,,,,,,,1.0,,2020-04-04
36,,5.0,,,,,,,,,,,,,,,2020-03-18
37,,,,,,,,,,,,,,,1.0,,2020-04-05
37,,,,,,,5.0,,,,,,,,,,2020-03-20
37,,,,,,1.0,,,,,,,,,,,2020-03-21
38,,,,,,,,,0.0,,,,,,,,2020-10-11
38,,,,,,,,,0.0,,,,,,,,2020-10-05
38,,,,,,,,,0.0,,,,,,,,2020-10-23
38,,,,,,,,,,,,,,,,4.0,2020-10-05
38,,,,,,,,,0.0,,,,,,,,2020-10-18
38,,,,,,,,,0.0,,,,,,,,2020-10-15
38,,,,,,,,,0.0,,,,,,,,2020-10-06
38,,,,,,,,,0.0,,,,,,,,2020-10-16
38,,,,,,,,,0.0,,,,,,,,2020-10-14
38,,,,,,,,,0.0,,,,,,,,2020-10-13
38,,,,,,,,,0.0,,,,,,,,2020-10-07
38,,,,,,,,,0.0,,,,,,,,2020-10-22
38,,,,,,,,,0.0,,,,,,,,2020-10-12
38,,,,,,,,,0.0,,,,,,,,2020-10-08
38,,,,,,,,,0.0,,,,,,,,2020-10-04
38,,,,,,,,,0.0,,,,,,,,2020-10-21
38,,,,,,,,,0.0,,,,,,,,2020-10-09
38,,,,,,,,,0.0,,,,,,,,2020-10-10
38,,,,,,,,,0.0,,,,,,,,2020-10-17
38,,,,,,,,,0.0,,,,,,,,2020-10-03
38,,,,,,,,,0.0,,,,,,,,2020-11-08
38,,,,,,,,,0.0,,,,,,,,2020-10-25
38,,,,,,,,,0.0,,,,,,,,2020-11-07
38,,,,,,,,,0.0,,,,,,,,2020-11-06
38,,,,,,,,,0.0,,,,,,,,2020-10-20
38,,,,,,,,,0.0,,,,,,,,2020-11-05
38,,,,,,,,,0.0,,,,,,,,2020-11-04
38,,,,,,,,,0.0,,,,,,,,2020-11-03
38,,,,,,,,,0.0,,,,,,,,2020-11-02
38,,,,,,,,,0.0,,,,,,,,2020-11-09
38,,,,,,,,,0.0,,,,,,,,2020-11-01
38,,,,,,,,,0.0,,,,,,,,2020-10-31
38,,,,,,,,,0.0,,,,,,,,2020-10-24
38,,,,,,,,,,,,,0.0,,,,2020-03-25
38,,,,,,,,,0.0,,,,,,,,2020-10-30
38,,,,,,,,,,,,,0.0,,,,2020-03-24
38,,,,,,,,,0.0,,,,,,,,2020-10-29
38,,,,,,,,,,,,,6.0,,,,2020-03-23
38,,,,,,,,,0.0,,,,,,,,2020-10-28
38,,,,,,,,,0.0,,,,,,,,2020-10-27
38,,,,,,,,,0.0,,,,,,,,2020-10-26
38,,,,,,,,,2.0,,,,,,,,2020-10-01
38,,,,,,,,,0.0,,,,,,,,2020-10-02
38,,,,,,,,,0.0,,,,,,,,2020-11-10
38,,,,,,,,,0.0,,,,,,,,2020-10-19
39,,,,,,,,,,,,,1.0,,,,2020-03-26
39,,,,,,,,,,,,,,,,0.0,2020-10-07
39,,,,,,,,,,,,,,,,1.0,2020-10-06
40,,,,,,,,,0.0,,,,,,,,2020-11-12
40,,,,,,,,,0.0,,,,,,,,2020-11-14
40,,,,,,,,,0.0,,,,,,,,2020-11-13
40,,,,,,,,,2.0,,,,,,,,2020-11-11
40,,,,,,3.0,,,,,,,,,,,2020-03-22
40,,4.0,,,,,,,,,,,,,,,2020-03-19
40,,,,,,,,,,,,,,3.1,,,2020-03-13
41,,,,,,,,,0.0,,,,,,,,2020-11-19
41,,,,,,,,,0.0,,,,,,,,2020-11-18
41,,1.0,,,,,,,,,,,,,,,2020-03-20
41,,,,,,,,,0.0,,,,,,,,2020-11-17
41,,,,,,,,,0.0,,,,,,,,2020-11-16
41,,,,,,,,,0.0,,,,,,,,2020-11-21
41,,,,,,,,,1.0,,,,,,,,2020-11-15
41,,,,,,,,,,,,,,,4.0,,2020-04-06
41,,,,,,,,,,,,,2.0,,,,2020-03-27
41,,,,,,,,,0.0,,,,,,,,2020-11-20
42,,,,9.0,,,,,,,,,,,,,2020-03-28
42,,,,,11.5,,,,,,,,,,,,2020-03-16
42,,,,,,,,,1.0,,,,,,,,2020-11-22
43,,,,,,,,,0.0,,,,,,,,2020-11-30
43,,,,,,,,,0.0,,,,,,,,2020-11-25
43,,,,,,,,,1.0,,,,,,,,2020-11-23
43,,,,,,,,,0.0,,,,,,,,2020-12-01
43,,,,1.0,,,,,,,,,,,,,2020-03-29
43,,,,,,,,,0.0,,,,,,,,2020-11-28
43,,,,,,,,,0.0,,,,,,,,2020-11-26
43,,,,,,,,,,,,,,,2.0,,2020-04-07
43,,,,,,,,,0.0,,,,,,,,2020-11-27
43,,,,,,,,,0.0,,,,,,,,2020-11-24
43,,,,,,,,,0.0,,,,,,,,2020-11-29
43,,,,,,,,,0.0,,,,,,,,2020-12-02
43,,,,,,,,,,,,,,3.0,,,2020-03-14
43,,,,,,,,,0.0,,,,,,,,2020-12-03
44,,,,,,,,,0.0,,,,,,,,2020-12-08
44,,,,,,,,,0.0,,,,,,,,2020-12-05
44,,,,,,,,,0.0,,,,,,,,2020-12-09
44,,,,,,,,,1.0,,,,,,,,2020-12-04
44,,,,,,,,,0.0,,,,,,,,2020-12-11
44,,,,,,,,,0.0,,,,,,,,2020-12-07
44,,,,,,,,,0.0,,,,,,,,2020-12-10
44,,,,,,,,,0.0,,,,,,,,2020-12-12
44,,,14.0,,,,,,,,,,,,,,2020-03-19
44,,,,,,,,,0.0,,,,,,,,2020-12-06
45,,,,,,,,,0.0,,,,,,,,2020-12-23
45,,,,,,,,,0.0,,,,,,,,2020-12-20
45,,,,,,,,,0.0,,,,,,,,2020-12-24
45,,,,,,,,,0.0,,,,,,,,2020-12-15
45,,,,,,,,,,,,,,,2.0,,2020-04-08
45,,,,,,,,,0.0,,,,,,,,2020-12-25
45,,,,,,,,,0.0,,,,,,,,2020-12-17
45,,,,,,,,,0.0,,,,,,,,2020-12-21
45,,,,,3.0,,,,,,,,,,,,2020-03-17
45,,,,,,,,10.0,,,,,,,,,2020-03-20
45,,,,,,,,,0.0,,,,,,,,2020-12-19
45,,,,,,,,,0.0,,,,,,,,2020-12-18
45,,,,,,,,,1.0,,,,,,,,2020-12-13
45,,,,,,,,,0.0,,,,,,,,2020-12-14
45,,,,,0.0,,,,,,,,,,,,2020-03-18
45,,,,,,,,,,,,,4.0,,,,2020-03-28
45,,,,,,,,,0.0,,,,,,,,2020-12-22
45,,,,,,,,,0.0,,,,,,,,2020-12-16
46,,,,,,,,,0.0,,,,,,,,2020-12-28
46,,,,,,,,,0.0,,,,,,,,2020-12-27
46,,,,,,,,,0.0,,,,,,,,2020-12-29
46,,,,,,,,,1.0,,,,,,,,2020-12-26
46,,,,,,,,,0.0,,,,,,,,2020-12-30
47,,,,,,,,,,,,,0.0,,,,2020-03-30
47,,6.0,,,,,,,,,,,,,,,2020-03-21
47,,,,,,,,,,,,,2.0,,,,2020-03-29
47,,,,,,,,,,,,,0.0,,,,2020-03-31
47,,,,,,,,,,,,,,,2.0,,2020-04-09
48,,,,,,,,,,,,,1.0,,,,2020-04-01
49,,,,,,,,,,,20.0,,,,,,2020-03-18
49,,,,,,,,,,,,,,,2.0,,2020-04-10
49,,,,,,,,,,,,,,,,10.0,2020-10-08
50,,,,,,,,,,,,,2.0,,,,2020-04-02
50,,,,,,,13.0,,,,,,,,,,2020-03-21
50,,,,,,,,,,,,,,,,1.0,2020-10-09
50,,,,7.0,,,,,,,,,,,,,2020-03-30
51,,,,,,,,,,,2.0,,,,,,2020-03-19
51,,,,,,,,,,,,,,,2.0,,2020-04-11
51,,,7.0,,,,,,,,,,,,,,2020-03-20
52,,,,2.0,,,,,,,,,,,,,2020-03-31
52,,,,,,,,,,,,,,,,2.0,2020-10-10
52,,5.0,,,,,,,,,,,,,,,2020-03-22
52,,,,,,,,,,,,,,,1.0,,2020-04-12
52,15.0,,,,,,,,,,,,,,,,2020-03-16
54,,,,,,,,,,,,,,,0.0,,2020-04-15
54,,,,,,,,,,,,,,,0.0,,2020-04-14
54,,,,,,,,,,,,,,,2.0,,2020-04-13
55,,,,,,,,,,,,,,,0.0,,2020-04-18
55,,,,,10.0,,,,,,,,,,,,2020-03-19
55,,,,,,,,10.0,,,,,,,,,2020-03-21
55,,,,,,,,,,,,,,,0.0,,2020-04-17
55,,,,,,,,,,,,,,,1.0,,2020-04-16
56,,,,,,0.0,,,,,,,,,,,2020-03-24
56,,,,,,16.0,,,,,,,,,,,2020-03-23
57,,,,,,,,,,15.5,,,,,,,2020-03-16
57,,,,,,,,,,,,,,,,5.0,2020-10-11
58,,,,,,,8.0,,,,,,,,,,2020-03-22
58,,,,,,,,,,,7.0,,,,,,2020-03-20
59,,7.0,,,,,,,,,,,,,,,2020-03-23
59,,,,,,,,,,,,,,,,2.0,2020-10-12
61,,,10.0,,,,,,,,,,,,,,2020-03-21
63,,,,11.0,,,,,,,,,,,,,2020-04-01
63,,,2.0,,,,,,,,,,,,,,2020-03-22
64,,5.0,,,,,,,,,,,,,,,2020-03-24
64,,,,,,,,,,,,,,,9.0,,2020-04-19
64,,,,,,8.0,,,,,,,,,,,2020-03-25
65,,,,,10.0,,,,,,,,,,,,2020-03-20
66,,,,,,,,11.0,,,,,,,,,2020-03-22
66,,,,,,,8.0,,,,,,,,,,2020-03-23
66,,,,,,2.0,,,,,,,,,,,2020-03-26
68,,,,,,,,,,,10.0,,,,,,2020-03-21
68,,,,,,,,,,,,,18.0,,,,2020-04-03
68,,,,,,,2.0,,,,,,,,,,2020-03-24
69,,5.0,,,,,,,,,,,,,,,2020-03-25
70,,,,7.0,,,,,,,,,,,,,2020-04-02
70,,,,,5.0,,,,,,,,,,,,2020-03-21
70,,,,,,,2.0,,,,,,,,,,2020-03-25
70,,,,,,4.0,,,,,,,,,,,2020-03-27
71,,,8.0,,,,,,,,,,,,,,2020-03-23
72,,3.0,,,,,,,,,,,,,,,2020-03-26
73,,,,3.0,,,,,,,,,,,,,2020-04-03
73,,1.0,,,,,,,,,,,,,,,2020-03-27
74,,,,,,,,,,,,,6.0,,,,2020-04-04
74,,1.0,,,,,,,,,,,,,,,2020-03-28
74,,,,,,,4.0,,,,,,,,,,2020-03-26
75,,1.0,,,,,,,,,,,,,,,2020-03-29
75,,,,2.0,,,,,,,,,,,,,2020-04-04
76,,,,,,,,,,,8.0,,,,,,2020-03-22
77,,,,,,,,,,,,,,,0.0,,2020-04-21
77,,0.0,,,,,,,,,,,,,,,2020-03-31
77,25.0,,,,,,,,,,,,,,,,2020-03-17
77,,,,,,,,,,,,,,,13.0,,2020-04-20
77,,2.0,,,,,,,,,,,,,,,2020-03-30
78,,,,,,,,,,,,,,,,19.0,2020-10-13
78,,,7.0,,,,,,,,,,,,,,2020-03-24
78,,,,,,,,,,,,,,,0.0,,2020-04-24
78,,,,,,,,,,,2.0,,,,,,2020-03-23
78,,,,,,,,,,,,,,,0.0,,2020-04-23
78,,,,,,,,,,,,,,,1.0,,2020-04-22
78,,,,,8.0,,,,,,,,,,,,2020-03-22
78,,,,,,,,,,,,,,,0.0,,2020-04-25
79,,2.0,,,,,,,,,,,,,,,2020-04-01
79,,,,,,,,,,,,,,,0.0,,2020-04-27
79,,,,,,,,,,,,,,,1.0,,2020-04-26
80,,,,,,,,,,,,,,,0.0,,2020-04-29
80,,1.0,,,,,,,,,,,,,,,2020-04-02
80,,,,,,,,,,,,,,,1.0,,2020-04-28
80,,,,,,,6.0,,,,,,,,,,2020-03-27
81,,1.0,,,,,,,,,,,,,,,2020-04-03
81,,,,,,,,,,,,,,,1.0,,2020-04-30
81,,0.0,,,,,,,,,,,,,,,2020-04-04
81,,,,,,,,15.0,,,,,,,,,2020-03-23
82,,,,,,,,,,25.0,,,,,,,2020-03-17
82,,1.0,,,,,,,,,,,,,,,2020-04-05
83,,,,,,,,,,,5.0,,,,,,2020-03-24
84,,,6.0,,,,,,,,,,,,,,2020-03-25
84,,,,,,,,,,,,,10.0,,,,2020-04-05
84,,,,,,14.0,,,,,,,,,,,2020-03-28
85,,,,,,,,,,,,,,,4.0,,2020-05-01
85,,,,,,,,,,,,,,,0.0,,2020-05-02
85,,3.0,,,,,,,,,,,,,,,2020-04-06
85,,,,,,,,,,,2.0,,,,,,2020-03-25
86,,,,,,,,,,,,,,,0.0,,2020-05-05
86,,,,,,,6.0,,,,,,,,,,2020-03-28
86,,,,,,,,,,,,,,,0.0,,2020-05-04
86,,,,,,,,,,,,,,,0.0,,2020-05-07
86,,,,,,,,,,,,,,,,8.0,2020-10-14
86,,,,,,,,,,,,,,,1.0,,2020-05-03
86,,,,,,,,,,,,,,,0.0,,2020-05-06
87,,,,,,,1.0,,,,,,,,,,2020-03-29
87,,,,,,,,,,,,,,,1.0,,2020-05-08
87,,,,,,,,,,,,7.0,,,,,2020-03-13
88,,,,,,,,,,,,,,,1.0,,2020-05-09
88,,,,,,,,,,,,,,,0.0,,2020-05-10
88,11.0,,,,,,,,,,,,,,,,2020-03-18
88,,,,,,,1.0,,,,,,,,,,2020-03-30
89,,,,,,,,,,,,,,,1.0,,2020-05-11
89,,,,,,,,,,,,,,,0.0,,2020-05-12
89,,,,,,,,,,,,,,,0.0,,2020-05-13
89,,,,14.0,,,,,,,,,,,,,2020-04-05
89,,,,,,,,,,,,,,,0.0,,2020-05-14
89,,,,,,,,,,,,,,,0.0,,2020-05-15
90,,,,,,,,,,,,,0.0,,,,2020-04-07
90,,,,,,,,,,,,,6.0,,,,2020-04-06
90,,,,,,,,,,,,,,,0.0,,2020-05-17
90,,5.0,,,,,,,,,,,,,,,2020-04-07
90,,,,,,,,,,,,,,,1.0,,2020-05-16
91,,,,,,,,,,,,,,,0.0,,2020-05-19
91,,,,,,,,,,,,,,,1.0,,2020-05-18
91,,1.0,,,,,,,,,,,,,,,2020-04-08
92,,,,,,,,,,,,5.0,,,,,2020-03-14
92,,,,,,,,,,,,,,,,6.0,2020-10-15
93,,,,,,,,,,,,,,,0.0,,2020-05-24
93,,,,,,,,,,,,,,,0.0,,2020-05-28
93,,,,,,,,,,,,,,,0.0,,2020-05-22
93,,,,,,,,,,,,,,,0.0,,2020-05-25
93,,0.0,,,,,,,,,,,,,,,2020-04-11
93,,0.0,,,,,,,,,,,,,,,2020-04-14
93,,,,,,,,,,,,,,,0.0,,2020-05-21
93,,,,,,,,,,,,,,,0.0,,2020-05-23
93,,,,,,,,,,,,,,,0.0,,2020-05-29
93,,,,,,,,,,,,,,,2.0,,2020-05-20
93,,0.0,,,,,,,,,,,,,,,2020-04-10
93,,,,,,,,,,,,,,,0.0,,2020-05-26
93,,2.0,,,,,,,,,,,,,,,2020-04-09
93,,,,,,,,,,,,,3.0,,,,2020-04-08
93,,0.0,,,,,,,,,,,,,,,2020-04-13
93,,0.0,,,,,,,,,,,,,,,2020-04-12
93,,,,,,,,,,,,,,,0.0,,2020-05-27
94,,,10.0,,,,,,,,,,,,,,2020-03-26
94,,0.0,,,,,,,,,,,,,,,2020-04-16
94,,1.0,,,,,,,,,,,,,,,2020-04-15
94,,,,,,,6.0,,,,,,,,,,2020-03-31
94,,0.0,,,,,,,,,,,,,,,2020-04-17
94,,0.0,,,,,,,,,,,,,,,2020-04-21
94,,0.0,,,,,,,,,,,,,,,2020-04-20
94,,0.0,,,,,,,,,,,,,,,2020-04-19
94,,0.0,,,,,,,,,,,,,,,2020-04-18
94,,,,,16.0,,,,,,,,,,,,2020-03-23
95,,0.0,,,,,,,,,,,,,,,2020-05-08
95,,0.0,,,,,,,,,,,,,,,2020-05-03
95,,0.0,,,,,,,,,,,,,,,2020-05-12
95,,0.0,,,,,,,,,,,,,,,2020-05-13
95,,0.0,,,,,,,,,,,,,,,2020-05-14
95,,0.0,,,,,,,,,,,,,,,2020-05-10
95,,0.0,,,,,,,,,,,,,,,2020-05-04
95,,0.0,,,,,,,,,,,,,,,2020-05-15
95,,0.0,,,,,,,,,,,,,,,2020-05-16
95,,0.0,,,,,,,,,,,,,,,2020-05-17
95,,0.0,,,,,,,,,,,,,,,2020-05-18
95,,0.0,,,,,,,,,,,,,,,2020-04-24
95,,0.0,,,,,,,,,,,,,,,2020-05-06
95,,,,,,,,,,,10.0,,,,,,2020-03-26
95,,0.0,,,,,,,,,,,,,,,2020-05-19
95,,0.0,,,,,,,,,,,,,,,2020-04-23
95,,0.0,,,,,,,,,,,,,,,2020-05-07
95,,0.0,,,,,,,,,,,,,,,2020-05-09
95,,1.0,,,,,,,,,,,,,,,2020-04-22
95,,0.0,,,,,,,,,,,,,,,2020-05-05
95,,0.0,,,,,,,,,,,,,,,2020-05-02
95,,0.0,,,,,,,,,,,,,,,2020-04-25
95,,0.0,,,,,,,,,,,,,,,2020-04-29
95,,0.0,,,,,,,,,,,,,,,2020-05-01
95,,0.0,,,,,,,,,,,,,,,2020-04-30
95,,0.0,,,,,,,,,,,,,,,2020-04-28
95,,0.0,,,,,,,,,,,,,,,2020-05-11
95,,0.0,,,,,,,,,,,,,,,2020-04-26
95,,0.0,,,,,,,,,,,,,,,2020-04-27
96,,0.0,,,,,,,,,,,,,,,2020-06-04
96,,0.0,,,,,,,,,,,,,,,2020-05-29
96,,0.0,,,,,,,,,,,,,,,2020-06-12
96,,0.0,,,,,,,,,,,,,,,2020-06-13
96,,0.0,,,,,,,,,,,,,,,2020-05-27
96,,0.0,,,,,,,,,,,,,,,2020-06-14
96,,0.0,,,,,,,,,,,,,,,2020-06-05
96,,0.0,,,,,,,,,,,,,,,2020-05-26
96,,0.0,,,,,,,,,,,,,,,2020-05-28
96,,,,,,12.0,,,,,,,,,,,2020-03-29
96,,0.0,,,,,,,,,,,,,,,2020-06-10
96,,0.0,,,,,,,,,,,,,,,2020-05-30
96,,0.0,,,,,,,,,,,,,,,2020-05-31
96,,0.0,,,,,,,,,,,,,,,2020-06-09
96,,0.0,,,,,,,,,,,,,,,2020-06-08
96,,,,,,,2.0,,,,,,,,,,2020-04-01
96,,0.0,,,,,,,,,,,,,,,2020-06-07
96,,0.0,,,,,,,,,,,,,,,2020-06-01
96,,0.0,,,,,,,,,,,,,,,2020-06-02
96,,0.0,,,,,,,,,,,,,,,2020-06-06
96,,0.0,,,,,,,,,,,,,,,2020-06-03
96,,0.0,,,,,,,,,,,,,,,2020-06-11
96,,0.0,,,,,,,,,,,,,,,2020-06-16
96,,0.0,,,,,,,,,,,,,,,2020-06-15
96,,0.0,,,,,,,,,,,,,,,2020-06-22
96,,0.0,,,,,,,,,,,,,,,2020-06-17
96,,0.0,,,,,,,,,,,,,,,2020-05-25
96,,1.0,,,,,,,,,,,,,,,2020-05-20
96,,0.0,,,,,,,,,,,,,,,2020-06-21
96,,0.0,,,,,,,,,,,,,,,2020-06-18
96,,0.0,,,,,,,,,,,,,,,2020-05-24
96,,0.0,,,,,,,,,,,,,,,2020-06-25
96,,0.0,,,,,,,,,,,,,,,2020-06-23
96,,0.0,,,,,,,,,,,,,,,2020-05-22
96,,0.0,,,,,,,,,,,,,,,2020-06-19
96,,0.0,,,,,,,,,,,,,,,2020-05-23
96,,0.0,,,,,,,,,,,,,,,2020-06-20
96,,0.0,,,,,,,,,,,,,,,2020-05-21
96,,0.0,,,,,,,,,,,,,,,2020-06-24
97,,,,,,,,,,,,,,,0.0,,2020-07-08
97,,,,,,,,,,,,,,,0.0,,2020-07-05
97,,0.0,,,,,,,,,,,,,,,2020-07-02
97,,,,,,,,,,,,,,,0.0,,2020-06-02
97,,,,,,,,,,,,,,,0.0,,2020-07-09
97,,,,,,,,,,,,,,,0.0,,2020-06-01
97,,0.0,,,,,,,,,,,,,,,2020-07-09
97,,0.0,,,,,,,,,,,,,,,2020-07-08
97,,,,,,,,,,,,,,,4.0,,2020-05-30
97,,0.0,,,,,,,,,,,,,,,2020-07-06
97,,,,,,,,,,,,,,,0.0,,2020-07-02
97,,,,,,,,,,,,,,,0.0,,2020-07-07
97,,0.0,,,,,,,,,,,,,,,2020-07-03
97,,,,,,,,,,,,,,,0.0,,2020-07-03
97,,0.0,,,,,,,,,,,,,,,2020-07-04
97,,0.0,,,,,,,,,,,,,,,2020-07-07
97,,,,,,,,,,,,,,,0.0,,2020-07-06
97,,,,,,,,,,,,,,,0.0,,2020-07-04
97,,0.0,,,,,,,,,,,,,,,2020-07-05
97,,,,,,,,,,,,,,,0.0,,2020-05-31
97,,,,,,,,,,,,,,,0.0,,2020-06-03
97,,,,,,,,,,,,,,,0.0,,2020-06-30
97,,,,,,,,,,,,,,,0.0,,2020-07-11
97,,,,,,,,,,,,,,,0.0,,2020-06-12
97,,,,,,,,,,,,,,,0.0,,2020-06-22
97,,,,,,,,,,,,,,,0.0,,2020-06-13
97,,,,,,,,,,,,,,,0.0,,2020-07-01
97,,,,,,,,,,,,,,,0.0,,2020-06-14
97,,,,,,,,,,,,,,,0.0,,2020-06-15
97,,,,,,,,,,,,,,,0.0,,2020-06-23
97,,,,,,,,,,,,,,,0.0,,2020-06-28
97,,,,,,,,,,,,,,,0.0,,2020-06-17
97,,0.0,,,,,,,,,,,,,,,2020-06-28
97,,,,,,,,,,,,,,,0.0,,2020-06-27
97,,,,,,,,,,,,,,,0.0,,2020-06-18
97,,,,,,,,,,,,,,,0.0,,2020-06-21
97,,,,,,,,,,,,,,,0.0,,2020-06-19
97,,,,,,,,,,,,,,,0.0,,2020-06-16
97,,0.0,,,,,,,,,,,,,,,2020-06-27
97,,0.0,,,,,,,,,,,,,,,2020-06-29
97,,,,,,,,,,,,,,,0.0,,2020-06-29
97,,,,,,,,,,,,,,,0.0,,2020-06-04
97,,0.0,,,,,,,,,,,,,,,2020-07-01
97,,,,,,,,,,,,,,,0.0,,2020-06-05
97,,1.0,,,,,,,,,,,,,,,2020-06-26
97,,,,,,,,,,,,,,,0.0,,2020-06-25
97,,,,,,,,,,,,,,,0.0,,2020-07-10
97,,,,,,,,,,,,,,,0.0,,2020-06-06
97,,,,,,,,,,,,,,,0.0,,2020-06-11
97,,,,,,,,,,,,,,,0.0,,2020-06-07
97,,,,,,,,,,,,,,,0.0,,2020-06-09
97,,,,,,,,,,,,,,,0.0,,2020-06-26
97,,,,,,,,,,,,,,,0.0,,2020-06-10
97,,0.0,,,,,,,,,,,,,,,2020-06-30
97,,,,,,,,,,,,,,,0.0,,2020-06-24
97,,,,,,,,,,,,,,,0.0,,2020-06-08
97,,,,,,,,,,,,,,,0.0,,2020-06-20
98,,,,,,,2.0,,,,,,,,,,2020-04-02
98,,0.0,,,,,,,,,,,,,,,2020-07-12
98,,,,,,,,,,,,,,,0.0,,2020-07-19
98,,,,,,,,,,,,,,,0.0,,2020-07-24
98,,,,,,,,,,,,,,,0.0,,2020-07-18
98,,,,,,,,,,,,,,,1.0,,2020-07-12
98,,,,,,,,,,,,,,,0.0,,2020-07-22
98,,,,,,,,,,,,,,,0.0,,2020-07-13
98,,,,,,,,,,,,,,,0.0,,2020-07-25
98,,,,,,,,,,,,,,,0.0,,2020-07-16
98,,,,,,,,,,,,,,,0.0,,2020-07-14
98,,,,,,,,,,,,,,,0.0,,2020-07-23
98,,,,,,,,,,,,,,,0.0,,2020-07-15
98,,,,,,,0.0,,,,,,,,,,2020-04-03
98,,,,,,,,,,,,,,,0.0,,2020-07-17
98,,,,,,,,,,,,,,,0.0,,2020-08-04
98,,1.0,,,,,,,,,,,,,,,2020-07-10
98,,,,,,,,,,,,,,,0.0,,2020-08-05
98,,,,,,,,,,,,,,,0.0,,2020-08-06
98,,,,,,,,,,,,,,,0.0,,2020-08-07
98,,,,,,,,,,,,,,,0.0,,2020-08-08
98,,,,,,,,,,,,,,,0.0,,2020-07-20
98,,,,,,,,,,,,,,,0.0,,2020-08-02
98,,,,,,,,,,,,,,,0.0,,2020-08-01
98,,,,,,,,,,,,,,,0.0,,2020-07-26
98,,,,,,,,,,,,,5.0,,,,2020-04-09
98,,,,,,,,,,,,,,,0.0,,2020-08-03
98,,,,,,,,,,,,,,,0.0,,2020-07-31
98,,,,,,,,17.0,,,,,,,,,2020-03-24
98,,,,,,,,,,,,,,,0.0,,2020-07-30
